0.00000,0.03563,0.03563,0.01782,0.02951,0.01763,0.02988,
0.00000,0.03656,0.03656,0.01828,0.03028,0.01809,0.03065,
0.00000,0.03749,0.03749,0.01875,0.03106,0.01856,0.03143,
0.00000,0.03844,0.03844,0.01922,0.03185,0.01903,0.03222,
0.00000,0.03940,0.03940,0.01970,0.03265,0.01951,0.03302,
0.00000,0.04037,0.04037,0.02018,0.03346,0.02000,0.03383,
0.00000,0.04135,0.04135,0.02068,0.03427,0.02049,0.03465,
0.00000,0.04234,0.04234,0.02117,0.03510,0.02099,0.03547,
0.00000,0.04335,0.04335,0.02167,0.03594,0.02149,0.03631,
0.00000,0.04437,0.04437,0.02218,0.03679,0.02200,0.03716,
0.00000,0.04539,0.04539,0.02270,0.03764,0.02251,0.03801,
0.00000,0.04643,0.04643,0.02322,0.03851,0.02303,0.03888,
0.00000,0.04748,0.04748,0.02374,0.03938,0.02356,0.03975,
0.00000,0.04854,0.04854,0.02427,0.04027,0.02409,0.04064,
0.00000,0.04962,0.04962,0.02481,0.04116,0.02462,0.04153,
0.00000,0.05070,0.05070,0.02535,0.04207,0.02517,0.04244,
0.00000,0.05180,0.05180,0.02590,0.04298,0.02571,0.04335,
0.00000,0.05291,0.05291,0.02645,0.04390,0.02627,0.04427,
0.00000,0.05402,0.05402,0.02701,0.04484,0.02683,0.04520,
0.00000,0.05515,0.05515,0.02758,0.04578,0.02739,0.04615,
0.00000,0.05629,0.05629,0.02815,0.04673,0.02796,0.04710,
0.00000,0.05745,0.05745,0.02872,0.04769,0.02854,0.04806,
0.00000,0.05861,0.05861,0.02931,0.04866,0.02912,0.04903,
0.00000,0.05978,0.05978,0.02989,0.04964,0.02971,0.05000,
0.00000,0.06097,0.06097,0.03049,0.05063,0.03030,0.05099,
0.00000,0.06217,0.06217,0.03108,0.05162,0.03090,0.05199,
0.00000,0.06338,0.06338,0.03169,0.05263,0.03150,0.05300,
0.00000,0.06460,0.06460,0.03230,0.05365,0.03211,0.05401,
0.00000,0.06583,0.06583,0.03291,0.05467,0.03273,0.05504,
0.00000,0.06707,0.06707,0.03353,0.05571,0.03335,0.05607,
0.00000,0.06832,0.06832,0.03416,0.05675,0.03398,0.05712,
0.00000,0.06958,0.06958,0.03479,0.05780,0.03461,0.05817,
0.00000,0.07086,0.07086,0.03543,0.05887,0.03525,0.05923,
0.00000,0.07214,0.07214,0.03607,0.05994,0.03589,0.06030,
0.00000,0.07344,0.07344,0.03672,0.06102,0.03654,0.06138,
0.00000,0.07475,0.07475,0.03737,0.06211,0.03719,0.06247,
0.00000,0.07607,0.07607,0.03803,0.06321,0.03785,0.06357,
0.00000,0.07740,0.07740,0.03870,0.06432,0.03852,0.06468,
0.00000,0.07874,0.07874,0.03937,0.06543,0.03919,0.06580,
0.00000,0.08009,0.08009,0.04004,0.06656,0.03986,0.06692,
0.00000,0.08145,0.08145,0.04073,0.06770,0.04054,0.06806,
0.00000,0.08282,0.08282,0.04141,0.06884,0.04123,0.06920,
0.00000,0.08421,0.08421,0.04210,0.06999,0.04192,0.07035,
0.00000,0.08560,0.08560,0.04280,0.07116,0.04262,0.07152,
0.00000,0.08701,0.08701,0.04350,0.07233,0.04332,0.07269,
0.00000,0.08843,0.08843,0.04421,0.07351,0.04403,0.07387,
0.00000,0.08985,0.08985,0.04493,0.07470,0.04475,0.07506,
0.00000,0.09129,0.09129,0.04565,0.07590,0.04547,0.07625,
0.00000,0.09274,0.09274,0.04637,0.07710,0.04619,0.07746,
0.00000,0.09420,0.09420,0.04710,0.07832,0.04692,0.07868,
0.00000,0.09567,0.09567,0.04783,0.07954,0.04765,0.07990,
0.00000,0.09715,0.09715,0.04857,0.08078,0.04840,0.08114,
0.00000,0.09864,0.09864,0.04932,0.08202,0.04914,0.08238,
0.00000,0.10014,0.10014,0.05007,0.08327,0.04989,0.08363,
0.00000,0.10165,0.10165,0.05083,0.08453,0.05065,0.08489,
0.00000,0.10318,0.10318,0.05159,0.08580,0.05141,0.08616,
0.00000,0.10471,0.10471,0.05235,0.08708,0.05218,0.08744,
0.00000,0.10625,0.10625,0.05313,0.08837,0.05295,0.08872,
0.00000,0.10781,0.10781,0.05390,0.08966,0.05373,0.09002,
0.00000,0.10937,0.10937,0.05469,0.09097,0.05451,0.09132,
0.00000,0.11095,0.11095,0.05547,0.09228,0.05530,0.09263,
0.00000,0.11253,0.11253,0.05627,0.09360,0.05609,0.09396,
0.00000,0.11413,0.11413,0.05706,0.09493,0.05689,0.09529,
0.00000,0.11574,0.11574,0.05787,0.09627,0.05769,0.09662,
0.00000,0.11735,0.11735,0.05868,0.09762,0.05850,0.09797,
0.00000,0.11898,0.11898,0.05949,0.09897,0.05931,0.09933,
0.00000,0.12062,0.12062,0.06031,0.10034,0.06013,0.10069,
0.00000,0.12226,0.12226,0.06113,0.10171,0.06096,0.10206,
0.00000,0.12392,0.12392,0.06196,0.10309,0.06179,0.10344,
0.00000,0.12559,0.12559,0.06280,0.10448,0.06262,0.10483,
0.00000,0.12727,0.12727,0.06363,0.10588,0.06346,0.10623,
0.00000,0.12896,0.12896,0.06448,0.10729,0.06430,0.10764,
0.00000,0.13065,0.13065,0.06533,0.10870,0.06515,0.10905,
0.00000,0.13236,0.13236,0.06618,0.11013,0.06601,0.11048,
0.00000,0.13408,0.13408,0.06704,0.11156,0.06687,0.11191,
0.00000,0.13581,0.13581,0.06791,0.11300,0.06773,0.11335,
0.00000,0.13755,0.13755,0.06877,0.11445,0.06860,0.11480,
0.00000,0.13930,0.13930,0.06965,0.11591,0.06948,0.11626,
0.00000,0.14106,0.14106,0.07053,0.11737,0.07035,0.11772,
0.00000,0.14282,0.14282,0.07141,0.11885,0.07124,0.11919,
0.00000,0.14460,0.14460,0.07230,0.12033,0.07213,0.12068,
0.00000,0.14639,0.14639,0.07320,0.12182,0.07302,0.12217,
0.00000,0.14819,0.14819,0.07409,0.12332,0.07392,0.12366,
0.00000,0.15000,0.15000,0.07500,0.12483,0.07483,0.12517,
0.00000,0.15182,0.15182,0.07591,0.12634,0.07574,0.12669,
0.00000,0.15364,0.15364,0.07682,0.12786,0.07665,0.12821,
0.00000,0.15548,0.15548,0.07774,0.12940,0.07757,0.12974,
0.00000,0.15733,0.15733,0.07866,0.13093,0.07849,0.13128,
0.00000,0.15918,0.15918,0.07959,0.13248,0.07942,0.13282,
0.00000,0.16105,0.16105,0.08053,0.13404,0.08035,0.13438,
0.00000,0.16293,0.16293,0.08146,0.13560,0.08129,0.13594,
0.00000,0.16481,0.16481,0.08241,0.13717,0.08224,0.13751,
0.00000,0.16671,0.16671,0.08335,0.13875,0.08318,0.13909,
0.00000,0.16861,0.16861,0.08431,0.14034,0.08414,0.14068,
0.00000,0.17053,0.17053,0.08526,0.14193,0.08509,0.14227,
0.00000,0.17245,0.17245,0.08622,0.14354,0.08605,0.14388,
0.00000,0.17438,0.17438,0.08719,0.14515,0.08702,0.14549,
0.00000,0.17633,0.17633,0.08816,0.14677,0.08799,0.14711,
0.00000,0.17828,0.17828,0.08914,0.14840,0.08897,0.14873,
0.00000,0.18024,0.18024,0.09012,0.15003,0.08995,0.15037,
0.00000,0.18221,0.18221,0.09110,0.15167,0.09094,0.15201,
0.00000,0.18419,0.18419,0.09209,0.15332,0.09193,0.15366,
0.00000,0.18618,0.18618,0.09309,0.15498,0.09292,0.15532,
0.00000,0.18818,0.18818,0.09409,0.15665,0.09392,0.15698,
0.00000,0.19018,0.19018,0.09509,0.15832,0.09492,0.15865,
0.00000,0.19220,0.19220,0.09610,0.16000,0.09593,0.16034,
0.00000,0.19423,0.19423,0.09711,0.16169,0.09695,0.16202,
0.00000,0.19626,0.19626,0.09813,0.16339,0.09796,0.16372,
0.00000,0.19831,0.19831,0.09915,0.16509,0.09899,0.16542,
0.00000,0.20036,0.20036,0.10018,0.16680,0.10001,0.16713,
0.00000,0.20242,0.20242,0.10121,0.16852,0.10104,0.16885,
0.00000,0.20449,0.20449,0.10225,0.17025,0.10208,0.17058,
0.00000,0.20657,0.20657,0.10329,0.17198,0.10312,0.17231,
0.00000,0.20866,0.20866,0.10433,0.17372,0.10417,0.17405,
0.00000,0.21076,0.21076,0.10538,0.17547,0.10522,0.17580,
0.00000,0.21287,0.21287,0.10643,0.17722,0.10627,0.17755,
0.00000,0.21498,0.21498,0.10749,0.17899,0.10733,0.17932,
0.00000,0.21711,0.21711,0.10855,0.18076,0.10839,0.18109,
0.00000,0.21924,0.21924,0.10962,0.18254,0.10946,0.18287,
0.00000,0.22138,0.22138,0.11069,0.18432,0.11053,0.18465,
0.00000,0.22353,0.22353,0.11177,0.18611,0.11160,0.18644,
0.00000,0.22569,0.22569,0.11285,0.18791,0.11268,0.18824,
0.00000,0.22786,0.22786,0.11393,0.18972,0.11377,0.19005,
0.00000,0.23004,0.23004,0.11502,0.19154,0.11486,0.19186,
0.00000,0.23222,0.23222,0.11611,0.19336,0.11595,0.19368,
0.00000,0.23442,0.23442,0.11721,0.19518,0.11705,0.19551,
0.00000,0.23662,0.23662,0.11831,0.19702,0.11815,0.19734,
0.00000,0.23883,0.23883,0.11941,0.19886,0.11925,0.19919,
0.00000,0.24105,0.24105,0.12052,0.20071,0.12036,0.20104,
0.00000,0.24328,0.24328,0.12164,0.20257,0.12148,0.20289,
0.00000,0.24551,0.24551,0.12276,0.20443,0.12260,0.20475,
0.00000,0.24776,0.24776,0.12388,0.20630,0.12372,0.20662,
0.00000,0.25001,0.25001,0.12500,0.20818,0.12484,0.20850,
0.00000,0.25227,0.25227,0.12613,0.21006,0.12597,0.21038,
0.00000,0.25454,0.25454,0.12727,0.21196,0.12711,0.21228,
0.00000,0.25682,0.25682,0.12841,0.21385,0.12825,0.21417,
0.00000,0.25910,0.25910,0.12955,0.21576,0.12939,0.21608,
0.00000,0.26139,0.26139,0.13070,0.21767,0.13054,0.21799,
0.00000,0.26370,0.26370,0.13185,0.21959,0.13169,0.21990,
0.00000,0.26601,0.26601,0.13300,0.22151,0.13284,0.22183,
0.00000,0.26832,0.26832,0.13416,0.22344,0.13400,0.22376,
0.00000,0.27065,0.27065,0.13532,0.22538,0.13517,0.22570,
0.00000,0.27298,0.27298,0.13649,0.22733,0.13633,0.22764,
0.00000,0.27532,0.27532,0.13766,0.22928,0.13750,0.22959,
0.00000,0.27767,0.27767,0.13884,0.23124,0.13868,0.23155,
0.00000,0.28003,0.28003,0.14001,0.23320,0.13986,0.23351,
0.00000,0.28239,0.28239,0.14120,0.23517,0.14104,0.23548,
0.00000,0.28477,0.28477,0.14238,0.23715,0.14223,0.23746,
0.00000,0.28715,0.28715,0.14357,0.23913,0.14342,0.23944,
0.00000,0.28953,0.28953,0.14477,0.24112,0.14461,0.24143,
0.00000,0.29193,0.29193,0.14597,0.24312,0.14581,0.24343,
0.00000,0.29433,0.29433,0.14717,0.24512,0.14701,0.24543,
0.00000,0.29674,0.29674,0.14837,0.24713,0.14822,0.24744,
0.00000,0.29916,0.29916,0.14958,0.24915,0.14943,0.24946,
0.00000,0.30159,0.30159,0.15079,0.25117,0.15064,0.25148,
0.00000,0.30402,0.30402,0.15201,0.25320,0.15186,0.25351,
0.00000,0.30646,0.30646,0.15323,0.25523,0.15308,0.25554,
0.00000,0.30891,0.30891,0.15446,0.25727,0.15430,0.25758,
0.00000,0.31137,0.31137,0.15568,0.25932,0.15553,0.25962,
0.00000,0.31383,0.31383,0.15691,0.26137,0.15676,0.26168,
0.00000,0.31630,0.31630,0.15815,0.26343,0.15800,0.26374,
0.00000,0.31878,0.31878,0.15939,0.26550,0.15924,0.26580,
0.00000,0.32126,0.32126,0.16063,0.26757,0.16048,0.26787,
0.00000,0.32375,0.32375,0.16188,0.26964,0.16172,0.26995,
0.00000,0.32625,0.32625,0.16313,0.27173,0.16297,0.27203,
0.00000,0.32876,0.32876,0.16438,0.27381,0.16423,0.27412,
0.00000,0.33127,0.33127,0.16564,0.27591,0.16548,0.27621,
0.00000,0.33379,0.33379,0.16690,0.27801,0.16674,0.27831,
0.00000,0.33632,0.33632,0.16816,0.28011,0.16801,0.28041,
0.00000,0.33885,0.33885,0.16943,0.28223,0.16928,0.28253,
0.00000,0.34139,0.34139,0.17070,0.28434,0.17055,0.28464,
0.00000,0.34394,0.34394,0.17197,0.28647,0.17182,0.28676,
0.00000,0.34649,0.34649,0.17325,0.28860,0.17310,0.28889,
0.00000,0.34905,0.34905,0.17453,0.29073,0.17438,0.29103,
0.00000,0.35162,0.35162,0.17581,0.29287,0.17566,0.29317,
0.00000,0.35420,0.35420,0.17710,0.29502,0.17695,0.29531,
0.00000,0.35678,0.35678,0.17839,0.29717,0.17824,0.29746,
0.00000,0.35937,0.35937,0.17968,0.29932,0.17954,0.29962,
0.00000,0.36196,0.36196,0.18098,0.30149,0.18083,0.30178,
0.00000,0.36456,0.36456,0.18228,0.30365,0.18213,0.30395,
0.00000,0.36717,0.36717,0.18358,0.30583,0.18344,0.30612,
0.00000,0.36978,0.36978,0.18489,0.30801,0.18475,0.30830,
0.00000,0.37240,0.37240,0.18620,0.31019,0.18606,0.31048,
0.00000,0.37503,0.37503,0.18751,0.31238,0.18737,0.31267,
0.00000,0.37766,0.37766,0.18883,0.31457,0.18869,0.31486,
0.00000,0.38030,0.38030,0.19015,0.31677,0.19001,0.31706,
0.00000,0.38295,0.38295,0.19147,0.31898,0.19133,0.31927,
0.00000,0.38560,0.38560,0.19280,0.32119,0.19266,0.32148,
0.00000,0.38826,0.38826,0.19413,0.32340,0.19398,0.32369,
0.00000,0.39092,0.39092,0.19546,0.32562,0.19532,0.32591,
0.00000,0.39359,0.39359,0.19679,0.32785,0.19665,0.32813,
0.00000,0.39627,0.39627,0.19813,0.33008,0.19799,0.33036,
0.00000,0.39895,0.39895,0.19947,0.33231,0.19933,0.33260,
0.00000,0.40164,0.40164,0.20082,0.33455,0.20068,0.33484,
0.00000,0.40433,0.40433,0.20216,0.33680,0.20202,0.33708,
0.00000,0.40703,0.40703,0.20351,0.33905,0.20337,0.33933,
0.00000,0.40974,0.40974,0.20487,0.34131,0.20473,0.34159,
0.00000,0.41245,0.41245,0.20622,0.34357,0.20608,0.34385,
0.00000,0.41516,0.41516,0.20758,0.34583,0.20744,0.34611,
0.00000,0.41789,0.41789,0.20894,0.34810,0.20880,0.34838,
0.00000,0.42062,0.42062,0.21031,0.35037,0.21017,0.35065,
0.00000,0.42335,0.42335,0.21167,0.35265,0.21154,0.35293,
0.00000,0.42609,0.42609,0.21304,0.35494,0.21291,0.35521,
0.00000,0.42883,0.42883,0.21442,0.35722,0.21428,0.35750,
0.00000,0.43159,0.43159,0.21579,0.35952,0.21565,0.35979,
0.00000,0.43434,0.43434,0.21717,0.36181,0.21703,0.36209,
0.00000,0.43710,0.43710,0.21855,0.36412,0.21841,0.36439,
0.00000,0.43987,0.43987,0.21994,0.36642,0.21980,0.36670,
0.00000,0.44264,0.44264,0.22132,0.36873,0.22118,0.36901,
0.00000,0.44542,0.44542,0.22271,0.37105,0.22257,0.37132,
0.00000,0.44820,0.44820,0.22410,0.37337,0.22397,0.37364,
0.00000,0.45099,0.45099,0.22550,0.37569,0.22536,0.37596,
0.00000,0.45379,0.45379,0.22689,0.37802,0.22676,0.37829,
0.00000,0.45658,0.45658,0.22829,0.38035,0.22816,0.38062,
0.00000,0.45939,0.45939,0.22969,0.38269,0.22956,0.38296,
0.00000,0.46220,0.46220,0.23110,0.38503,0.23096,0.38530,
0.00000,0.46501,0.46501,0.23250,0.38737,0.23237,0.38764,
0.00000,0.46783,0.46783,0.23391,0.38972,0.23378,0.38999,
0.00000,0.47065,0.47065,0.23533,0.39208,0.23519,0.39234,
0.00000,0.47348,0.47348,0.23674,0.39443,0.23661,0.39470,
0.00000,0.47631,0.47631,0.23816,0.39679,0.23802,0.39706,
0.00000,0.47915,0.47915,0.23957,0.39916,0.23944,0.39942,
0.00000,0.48199,0.48199,0.24100,0.40153,0.24086,0.40179,
0.00000,0.48484,0.48484,0.24242,0.40390,0.24229,0.40416,
0.00000,0.48769,0.48769,0.24385,0.40628,0.24371,0.40654,
0.00000,0.49055,0.49055,0.24527,0.40866,0.24514,0.40892,
0.00000,0.49341,0.49341,0.24670,0.41104,0.24657,0.41130,
0.00000,0.49627,0.49627,0.24814,0.41343,0.24801,0.41369,
0.00000,0.49914,0.49914,0.24957,0.41582,0.24944,0.41608,
0.00000,0.50202,0.50202,0.25101,0.41822,0.25088,0.41848,
0.00000,0.50490,0.50490,0.25245,0.42062,0.25232,0.42088,
0.00000,0.50778,0.50778,0.25389,0.42302,0.25376,0.42328,
0.00000,0.51067,0.51067,0.25533,0.42543,0.25520,0.42568,
0.00000,0.51356,0.51356,0.25678,0.42784,0.25665,0.42809,
0.00000,0.51645,0.51645,0.25823,0.43025,0.25810,0.43051,
0.00000,0.51935,0.51935,0.25968,0.43267,0.25955,0.43292,
0.00000,0.52226,0.52226,0.26113,0.43509,0.26100,0.43534,
0.00000,0.52517,0.52517,0.26258,0.43751,0.26246,0.43777,
0.00000,0.52808,0.52808,0.26404,0.43994,0.26391,0.44019,
0.00000,0.53099,0.53099,0.26550,0.44237,0.26537,0.44262,
0.00000,0.53391,0.53391,0.26696,0.44480,0.26683,0.44505,
0.00000,0.53684,0.53684,0.26842,0.44724,0.26829,0.44749,
0.00000,0.53977,0.53977,0.26988,0.44968,0.26976,0.44993,
0.00000,0.54270,0.54270,0.27135,0.45212,0.27122,0.45237,
0.00000,0.54563,0.54563,0.27282,0.45457,0.27269,0.45482,
0.00000,0.54857,0.54857,0.27429,0.45702,0.27416,0.45727,
0.00000,0.55151,0.55151,0.27576,0.45947,0.27563,0.45972,
0.00000,0.55446,0.55446,0.27723,0.46193,0.27711,0.46217,
0.00000,0.55741,0.55741,0.27870,0.46438,0.27858,0.46463,
0.00000,0.56036,0.56036,0.28018,0.46685,0.28006,0.46709,
0.00000,0.56332,0.56332,0.28166,0.46931,0.28154,0.46955,
0.00000,0.56628,0.56628,0.28314,0.47178,0.28302,0.47202,
0.00000,0.56924,0.56924,0.28462,0.47425,0.28450,0.47449,
0.00000,0.57221,0.57221,0.28610,0.47672,0.28598,0.47696,
0.00000,0.57518,0.57518,0.28759,0.47920,0.28747,0.47944,
0.00000,0.57815,0.57815,0.28908,0.48167,0.28896,0.48191,
0.00000,0.58113,0.58113,0.29056,0.48415,0.29044,0.48439,
0.00000,0.58411,0.58411,0.29205,0.48664,0.29193,0.48688,
0.00000,0.58709,0.58709,0.29355,0.48912,0.29343,0.48936,
0.00000,0.59008,0.59008,0.29504,0.49161,0.29492,0.49185,
0.00000,0.59307,0.59307,0.29653,0.49410,0.29641,0.49434,
0.00000,0.59606,0.59606,0.29803,0.49660,0.29791,0.49683,
0.00000,0.59905,0.59905,0.29953,0.49909,0.29941,0.49933,
0.00000,0.60205,0.60205,0.30103,0.50159,0.30091,0.50183,
0.00000,0.60505,0.60505,0.30253,0.50409,0.30241,0.50433,
0.00000,0.60805,0.60805,0.30403,0.50659,0.30391,0.50683,
0.00000,0.61106,0.61106,0.30553,0.50910,0.30541,0.50933,
0.00000,0.61407,0.61407,0.30703,0.51161,0.30692,0.51184,
0.00000,0.61708,0.61708,0.30854,0.51412,0.30842,0.51435,
0.00000,0.62009,0.62009,0.31005,0.51663,0.30993,0.51686,
0.00000,0.62311,0.62311,0.31156,0.51914,0.31144,0.51937,
0.00000,0.62613,0.62613,0.31306,0.52166,0.31295,0.52189,
0.00000,0.62915,0.62915,0.31458,0.52418,0.31446,0.52441,
0.00000,0.63217,0.63217,0.31609,0.52670,0.31597,0.52693,
0.00000,0.63520,0.63520,0.31760,0.52922,0.31749,0.52945,
0.00000,0.63823,0.63823,0.31911,0.53174,0.31900,0.53197,
0.00000,0.64126,0.64126,0.32063,0.53427,0.32052,0.53450,
0.00000,0.64429,0.64429,0.32215,0.53680,0.32203,0.53702,
0.00000,0.64733,0.64733,0.32366,0.53933,0.32355,0.53955,
0.00000,0.65037,0.65037,0.32518,0.54186,0.32507,0.54208,
0.00000,0.65340,0.65340,0.32670,0.54439,0.32659,0.54462,
0.00000,0.65645,0.65645,0.32822,0.54693,0.32811,0.54715,
0.00000,0.65949,0.65949,0.32974,0.54946,0.32963,0.54969,
0.00000,0.66253,0.66253,0.33127,0.55200,0.33116,0.55222,
0.00000,0.66558,0.66558,0.33279,0.55454,0.33268,0.55476,
0.00000,0.66863,0.66863,0.33432,0.55708,0.33421,0.55730,
0.00000,0.67168,0.67168,0.33584,0.55963,0.33573,0.55984,
