CAN_ID,p_des,p_act,tff_des,tff_act
0x0004,0,0.00286102,-0.145912,0.470085
0x0004,0.00242114,0.00209808,0.0140548,0.00610542
0x0004,0.00966954,0.000953674,0.434839,0.054945
0x0004,0.0217006,-0.000190735,1.09476,0.494505
0x0004,0.0384401,0.00247955,1.79555,1.01954
0x0004,0.0597849,0.0120163,2.37641,1.14164
0x0004,0.0856033,0.0314722,2.67508,1.06838
0x0004,0.115736,0.0581751,2.81988,0.628815
0x0004,0.149998,0.0909815,2.85983,0.299145
0x0004,0.188177,0.124552,3.05669,0.189255
0x0004,0.230038,0.158885,3.39875,0.164835
0x0004,0.275323,0.194743,3.83424,0.189255
0x0004,0.323753,0.233273,4.29073,0.384615
0x0004,0.375029,0.277523,4.59776,0.592186
0x0004,0.428835,0.328259,4.70051,0.396826
0x0004,0.484839,0.383192,4.69917,0.103785
0x0004,0.542697,0.439651,4.71266,-0.0793648
0x0004,0.602051,0.497635,4.72315,-0.201466
0x0004,0.662535,0.554475,4.84852,-0.0915756
0x0004,0.723777,0.611696,4.99232,0.0183144
0x0004,0.785398,0.670825,5.05783,0.152626
0x0004,0.84702,0.731098,5.06498,0.140415
0x0004,0.908261,0.79366,4.93641,-0.0305252
0x0004,0.968746,0.858511,4.65323,-0.286936
0x0004,1.0281,0.92031,4.46917,-0.457876
0x0004,1.08596,0.979439,4.34647,-0.543346
0x0004,1.14196,1.03704,4.20895,-0.494505
0x0004,1.19577,1.09197,4.09774,-0.225885
0x0004,1.24704,1.14538,3.9378,-0.054945
0x0004,1.29547,1.19841,3.655,-0.128204
0x0004,1.34076,1.25029,3.27333,-0.360195
0x0004,1.38262,1.29912,2.87611,-0.531136
0x0004,1.4208,1.34451,2.46987,-0.726496
0x0004,1.45506,1.38533,2.10127,-0.726496
0x0004,1.48519,1.42119,1.77909,-0.689865
0x0004,1.51101,1.4517,1.51362,-0.555555
0x0004,1.53236,1.48032,1.12169,-0.482296
0x0004,1.5491,1.50473,0.713546,-0.347986
0x0004,1.56113,1.52533,0.264532,-0.409035
0x0004,1.56838,1.54135,-0.190204,-0.665445
0x0004,1.5708,1.55241,-0.633341,-0.567766
0x0004,1.56838,1.55852,-1.06568,-0.579975
0x0004,1.56113,1.55737,-1.36973,-0.384615
0x0004,1.5491,1.55203,-1.69892,-0.347986
0x0004,1.53236,1.5444,-2.14679,-0.470085
0x0004,1.51101,1.53449,-2.7082,-0.567766
0x0004,1.48519,1.51923,-3.22087,-0.787546
0x0004,1.45506,1.49786,-3.63803,-0.677656
0x0004,1.4208,1.46964,-3.91145,-0.506716
0x0004,1.38262,1.43606,-4.10831,-0.311356
0x0004,1.34076,1.3983,-4.27528,-0.262516
0x0004,1.29547,1.35786,-4.4773,-0.201466
0x0004,1.24704,1.31628,-4.77815,-0.0671558
0x0004,1.19577,1.27203,-5.08514,-0.323565
0x0004,1.14196,1.22511,-5.38248,-0.262516
0x0004,1.08596,1.17437,-5.59515,-0.347986
0x0004,1.0281,1.11868,-5.64755,-0.311356
0x0004,0.968746,1.06107,-5.6775,-0.213675
0x0004,0.908262,1.00195,-5.68614,-0.0427341
0x0004,0.84702,0.940909,-5.63537,0.0305252
0x0004,0.785399,0.881399,-5.68143,0.0427341
0x0004,0.723777,0.819982,-5.63023,0.0671558
0x0004,0.662535,0.759708,-5.61839,0.00610542
0x0004,0.602051,0.699817,-5.58812,-0.00610542
0x0004,0.542697,0.638781,-5.44296,0.0427341
0x0004,0.48484,0.578889,-5.28136,0.103785
0x0004,0.428835,0.517853,-4.96874,0.238094
0x0004,0.375029,0.459868,-4.70184,0.335775
0x0004,0.323753,0.405317,-4.48354,0.409035
0x0004,0.275323,0.352674,-4.22025,0.482296
0x0004,0.230038,0.303464,-3.97477,0.396826
0x0004,0.188177,0.257687,-3.73318,0.250305
0x0004,0.149998,0.213817,-3.40475,0.409035
0x0004,0.115736,0.172236,-2.99724,0.384615
0x0004,0.0856033,0.134089,-2.55835,0.421246
0x0004,0.0597849,0.100901,-2.15669,0.641026
0x0004,0.0384401,0.0722895,-1.76476,0.628815
0x0004,0.0217007,0.0486383,-1.39552,0.457876
0x0004,0.00966958,0.0295639,-1.02428,0.567766
0x0004,0.00242114,0.0143051,-0.608504,0.409035
0x0004,0,0.0043869,-0.223732,0.482296
0x0004,-0.00242109,-0.00247955,0.0054025,0.482296
0x0004,-0.00966954,-0.00476837,-0.24029,0.421246
0x0004,-0.0217006,-0.00476837,-0.841842,-0.00610542
0x0004,-0.0384401,-0.00591278,-1.62045,-0.702076
0x0004,-0.0597848,-0.0123978,-2.35695,-1.23932
0x0004,-0.0856031,-0.0284195,-2.83076,-1.14164
0x0004,-0.115736,-0.0547419,-2.99497,-0.763126
0x0004,-0.149998,-0.0883112,-2.99601,-0.225885
0x0004,-0.188177,-0.125696,-2.99833,-0.0305252
0x0004,-0.230038,-0.162318,-3.22365,-0.0305252
0x0004,-0.275323,-0.197795,-3.67859,-0.103785
0x0004,-0.323752,-0.235943,-4.15454,-0.238094
0x0004,-0.375029,-0.277905,-4.57831,-0.604395
0x0004,-0.428835,-0.328641,-4.68105,-0.347986
0x0004,-0.484839,-0.381666,-4.77698,-0.323565
0x0004,-0.542697,-0.439269,-4.7321,-0.0915756
0x0004,-0.60205,-0.49649,-4.7815,0.0305252
0x0004,-0.662535,-0.556001,-4.77069,0.0793648
0x0004,-0.723776,-0.615511,-4.79775,0.0183144
0x0004,-0.785398,-0.672732,-4.96056,-0.0915756
0x0004,-0.84702,-0.73148,-5.04552,-0.164835
0x0004,-0.908261,-0.792134,-5.01422,-0.201466
0x0004,-0.968746,-0.854315,-4.86722,-0.0793648
0x0004,-1.0281,-0.919166,-4.52752,0.189255
0x0004,-1.08596,-0.97982,-4.327,0.384615
0x0004,-1.14196,-1.03971,-4.07275,0.567766
0x0004,-1.19577,-1.09464,-3.96149,0.360195
0x0004,-1.24704,-1.14729,-3.8405,0.225885
0x0004,-1.29547,-1.19841,-3.65501,0.238094
0x0004,-1.34076,-1.24762,-3.40952,0.0793648
0x0004,-1.38262,-1.29721,-2.97339,0.201466
0x0004,-1.4208,-1.34413,-2.48933,0.628815
0x0004,-1.45506,-1.38609,-2.06236,0.750916
0x0004,-1.48519,-1.42309,-1.68182,0.775335
0x0004,-1.51101,-1.45361,-1.41634,0.579975
0x0004,-1.53236,-1.4807,-1.10223,0.299145
0x0004,-1.5491,-1.5032,-0.79136,0.213675
0x0004,-1.56113,-1.52304,-0.381262,0.457876
0x0004,-1.56838,-1.53983,0.112385,0.360195
0x0004,-1.5708,-1.55203,0.613886,0.628815
0x0004,-1.56838,-1.55928,1.10458,0.653236
0x0004,-1.56113,-1.56043,1.52537,0.689865
0x0004,-1.5491,-1.55661,1.93238,0.702076
0x0004,-1.53236,-1.54822,2.34134,0.641026
0x0004,-1.51101,-1.53525,2.74711,0.604395
0x0004,-1.48519,-1.51732,3.1236,0.543346
0x0004,-1.45506,-1.49367,3.42403,0.543346
0x0004,-1.4208,-1.46658,3.75576,0.470085
0x0004,-1.38262,-1.43454,4.03049,0.433455
0x0004,-1.34076,-1.39906,4.31418,0.409035
0x0004,-1.29547,-1.36053,4.61347,0.274725
0x0004,-1.24704,-1.31743,4.83651,0.262516
0x0004,-1.19577,-1.27165,5.06567,0.238094
0x0004,-1.14196,-1.22358,5.30465,0.311356
0x0004,-1.08596,-1.1717,5.45896,0.140415
0x0004,-1.0281,-1.11715,5.56973,0.0915756
0x0004,-0.968746,-1.05879,5.56077,-0.00610542
0x0004,-0.908262,-1.00118,5.64723,-0.0305252
0x0004,-0.84702,-0.941672,5.67428,-0.054945
0x0004,-0.785399,-0.882162,5.72034,-0.054945
0x0004,-0.723777,-0.821507,5.70804,-0.0427341
0x0004,-0.662535,-0.760471,5.65728,-0.0915756
0x0004,-0.602051,-0.699435,5.56865,-0.140415
0x0004,-0.542697,-0.636873,5.34566,-0.250305
0x0004,-0.48484,-0.576982,5.18406,-0.347986
0x0004,-0.428835,-0.517471,4.94927,-0.470085
0x0004,-0.375029,-0.460631,4.74074,-0.470085
0x0004,-0.323753,-0.40608,4.52245,-0.360195
0x0004,-0.275323,-0.353819,4.27861,-0.225885
0x0004,-0.230038,-0.303845,3.99422,-0.384615
0x0004,-0.188177,-0.256542,3.67481,-0.347986
0x0004,-0.149998,-0.211909,3.30748,-0.482296
0x0004,-0.115736,-0.171092,2.93888,-0.457876
0x0004,-0.0856035,-0.134089,2.55834,-0.653236
0x0004,-0.059785,-0.101664,2.19559,-0.726496
0x0004,-0.0384402,-0.0738153,1.84257,-0.665445
