CAN_ID,p_des,p_act,tff_des,tff_act
0x0007,-0.385598,-0.237087,-6.54073,-10.6508
0x0007,-0.40703,-0.25845,-6.53104,-10.5556
0x0007,-0.428835,-0.28172,-6.45113,-10.6825
0x0007,-0.450992,-0.30499,-6.3871,-10.0794
0x0007,-0.473479,-0.330548,-6.23355,-9.95238
0x0007,-0.496274,-0.356489,-6.07642,-9.79365
0x0007,-0.519354,-0.383192,-5.89737,-9.28571
0x0007,-0.542697,-0.411422,-5.66052,-8.5873
0x0007,-0.566279,-0.439651,-5.43449,-7.98413
0x0007,-0.590078,-0.469788,-5.13117,-7.73016
0x0007,-0.614069,-0.500305,-4.81918,-7.09524
0x0007,-0.638229,-0.531204,-4.4974,-6.20635
0x0007,-0.662535,-0.563249,-4.12993,-5.63492
0x0007,-0.686962,-0.595675,-3.75051,-4.96825
0x0007,-0.711486,-0.628481,-3.35813,-4.07936
0x0007,-0.736083,-0.660907,-2.98637,-3.28571
0x0007,-0.760728,-0.694095,-2.58205,-2.61905
0x0007,-0.785398,-0.727283,-2.17879,-1.85714
0x0007,-0.810068,-0.76009,-1.79296,-1.12698
0x0007,-0.834714,-0.793279,-1.38861,-0.428574
0x0007,-0.859311,-0.825704,-1.01689,0.0476227
0x0007,-0.883835,-0.856604,-0.711429,0.904762
0x0007,-0.908261,-0.889029,-0.332065,1.60317
0x0007,-0.932567,-0.92031,0.000619233,2.52381
0x0007,-0.956727,-0.951972,0.357189,3.06349
0x0007,-0.980719,-0.982491,0.669228,3.66666
0x0007,-1.00452,-1.01301,0.989896,4.33334
0x0007,-1.0281,-1.04276,1.28555,4.84127
0x0007,-1.05144,-1.07137,1.53974,5.34921
0x0007,-1.07452,-1.09922,1.77102,5.79365
0x0007,-1.09732,-1.12593,1.9629,6.04762
0x0007,-1.1198,-1.15148,2.11646,6.49207
0x0007,-1.14196,-1.17819,2.33708,6.77778
0x0007,-1.16377,-1.20413,2.53871,7.06349
0x0007,-1.1852,-1.22892,2.705,7.47619
0x0007,-1.20624,-1.25372,2.88901,7.50793
0x0007,-1.22686,-1.27737,3.03951,7.95238
0x0007,-1.24704,-1.29988,3.15748,8.26984
0x0007,-1.26677,-1.322,3.27852,8.30159
0x0007,-1.28603,-1.34298,3.36874,8.36508
0x0007,-1.30479,-1.36282,3.42905,8.36508
0x0007,-1.32304,-1.3819,3.4776,8.55556
0x0007,-1.34076,-1.39982,3.49785,8.61905
0x0007,-1.35793,-1.41623,3.47322,8.39683
0x0007,-1.37453,-1.43225,3.45657,8.46032
0x0007,-1.39056,-1.44636,3.37912,7.7619
0x0007,-1.40598,-1.45972,3.29374,7.85714
0x0007,-1.4208,-1.47192,3.18379,7.28571
0x0007,-1.43499,-1.48337,3.06722,6.93651
0x0007,-1.44853,-1.49329,2.90992,6.71429
0x0007,-1.46142,-1.50282,2.76468,6.36508
0x0007,-1.47365,-1.51083,2.57987,5.79365
0x0007,-1.48519,-1.51808,2.39084,5.44444
0x0007,-1.49605,-1.52495,2.21549,4.96825
0x0007,-1.5062,-1.53067,2.01951,4.39683
0x0007,-1.51564,-1.53563,1.82081,3.95238
0x0007,-1.52436,-1.54021,1.63709,3.57143
0x0007,-1.53236,-1.54402,1.4514,3.03175
0x0007,-1.53961,-1.54784,1.29888,2.5873
0x0007,-1.54612,-1.55089,1.14507,2.2381
0x0007,-1.55188,-1.55356,1.00764,1.92063
0x0007,-1.55688,-1.55585,0.886865,1.50793
0x0007,-1.56113,-1.55814,0.800343,1.19048
0x0007,-1.5646,-1.56004,0.73087,0.968254
0x0007,-1.56731,-1.56157,0.678619,0.84127
0x0007,-1.56925,-1.5631,0.661086,0.587303
0x0007,-1.57041,-1.56386,0.643578,0.555557
0x0007,-1.5708,-1.56538,0.695713,0.523811
0x0007,-1.57041,-1.56615,0.747943,0.523811
0x0007,-1.56925,-1.56691,0.835036,0.619049
0x0007,-1.56731,-1.56729,0.939544,0.650795
0x0007,-1.5646,-1.56729,1.06138,0.904762
0x0007,-1.56113,-1.56729,1.21782,1
0x0007,-1.55688,-1.56691,1.39132,1.31746
0x0007,-1.55188,-1.56615,1.58168,1.57143
0x0007,-1.54612,-1.565,1.78868,1.92063
0x0007,-1.53961,-1.56386,2.02948,2.26984
0x0007,-1.53236,-1.56195,2.26897,2.65079
0x0007,-1.52436,-1.55966,2.52423,3.15873
0x0007,-1.51564,-1.55699,2.79493,3.44444
0x0007,-1.5062,-1.55394,3.08065,4.01588
0x0007,-1.49605,-1.55051,3.381,4.49207
0x0007,-1.48519,-1.54593,3.66072,5
0x0007,-1.47365,-1.54059,3.93672,5.47619
0x0007,-1.46142,-1.53487,4.2259,5.82539
0x0007,-1.44853,-1.528,4.49287,6.39683
0x0007,-1.43499,-1.52037,4.75453,6.96825
0x0007,-1.4208,-1.51236,5.02766,7.38095
0x0007,-1.40598,-1.50359,5.2942,7.73016
0x0007,-1.39056,-1.49367,5.53614,8.26984
0x0007,-1.37453,-1.48299,5.77015,8.46032
0x0007,-1.35793,-1.47154,5.99554,8.87302
0x0007,-1.34076,-1.45895,6.19412,9.44444
0x0007,-1.32304,-1.44522,6.36522,9.60317
0x0007,-1.30479,-1.43072,6.52541,10.0159
0x0007,-1.28603,-1.4147,6.63908,10.0476
0x0007,-1.26677,-1.39715,6.70537,10.2381
0x0007,-1.24704,-1.37922,6.77568,10.4921
0x0007,-1.22686,-1.36015,6.81431,10.1429
0x0007,-1.20624,-1.33993,6.82031,10.3968
0x0007,-1.1852,-1.31857,6.79287,10.2381
0x0007,-1.16377,-1.29644,6.74838,9.95238
0x0007,-1.14196,-1.27241,6.6337,9.88889
0x0007,-1.1198,-1.248,6.51747,9.60317
0x0007,-1.09732,-1.22282,6.38132,9.12698
0x0007,-1.07452,-1.19573,6.172,8.74603
0x0007,-1.05144,-1.16827,5.95817,8.61905
0x0007,-1.0281,-1.14004,5.72132,8.11111
0x0007,-1.00452,-1.11067,5.4431,7.28571
0x0007,-0.980719,-1.08091,5.15718,6.46032
0x0007,-0.956728,-1.04963,4.8104,6.04762
0x0007,-0.932567,-1.01873,4.48857,5.44444
0x0007,-0.908262,-0.986687,4.12114,4.5873
0x0007,-0.883835,-0.952353,3.65476,3.95238
0x0007,-0.859311,-0.919929,3.27974,3.15873
0x0007,-0.834714,-0.887503,2.90801,2.20635
0x0007,-0.810068,-0.852789,2.43411,1.4127
0x0007,-0.785398,-0.820363,2.06564,0.682541
0x0007,-0.760728,-0.787938,1.69721,-0.0476227
0x0007,-0.736083,-0.756275,1.36243,-0.587303
0x0007,-0.711486,-0.725758,1.07769,-1.53968
0x0007,-0.686962,-0.693332,0.702655,-1.95238
0x0007,-0.662535,-0.662433,0.392865,-2.65079
0x0007,-0.63823,-0.631914,0.0949551,-3.22222
0x0007,-0.614069,-0.601778,-0.192034,-3.76191
0x0007,-0.590078,-0.571641,-0.486676,-4.26984
0x0007,-0.566279,-0.542649,-0.737764,-4.77778
0x0007,-0.542697,-0.514801,-0.946439,-5.22222
0x0007,-0.519354,-0.487335,-1.14844,-5.50794
0x0007,-0.496274,-0.460631,-1.32753,-5.73016
0x0007,-0.473479,-0.435454,-1.44983,-5.95238
0x0007,-0.450992,-0.41104,-1.55119,-6.23809
0x0007,-0.428835,-0.386244,-1.68486,-6.42857
0x0007,-0.40703,-0.362211,-1.79951,-6.49206
0x0007,-0.385598,-0.338941,-1.89622,-6.65079
0x0007,-0.364561,-0.316434,-1.97586,-6.90476
0x0007,-0.343939,-0.293927,-2.07418,-7.03175
0x0007,-0.323753,-0.272564,-2.13996,-6.96825
0x0007,-0.304022,-0.251965,-2.19142,-7.03175
0x0007,-0.284767,-0.231747,-2.24685,-7.15873
0x0007,-0.266005,-0.213054,-2.25498,-6.90476
0x0007,-0.247756,-0.194362,-2.28614,-7.15873
0x0007,-0.230038,-0.177196,-2.27159,-7
0x0007,-0.212868,-0.160792,-2.24691,-6.96825
0x0007,-0.196262,-0.145914,-2.17812,-6.68254
0x0007,-0.180239,-0.131418,-2.11806,-6.26984
0x0007,-0.164812,-0.117685,-2.05009,-6.20635
0x0007,-0.149998,-0.105097,-1.95748,-5.95238
0x0007,-0.135811,-0.0936518,-1.84096,-5.60318
0x0007,-0.122265,-0.0829706,-1.71845,-5.19048
0x0007,-0.109373,-0.0730524,-1.59059,-5
0x0007,-0.0971487,-0.0635157,-1.47538,-4.61905
0x0007,-0.0856035,-0.0551233,-1.33853,-4.20635
0x0007,-0.0747487,-0.0474939,-1.19797,-3.95238
0x0007,-0.0645953,-0.040246,-1.07157,-3.53968
0x0007,-0.0551534,-0.0329981,-0.977191,-3.15873
0x0007,-0.0464321,-0.0268936,-0.863097,-2.90476
0x0007,-0.0384401,-0.021553,-0.746986,-2.55556
0x0007,-0.0311852,-0.015831,-0.681443,-2.33333
0x0007,-0.0246747,-0.0108719,-0.614604,-2.14286
0x0007,-0.018915,-0.00629425,-0.564157,-1.8254
0x0007,-0.0139116,-0.00247955,-0.512955,-1.76191
0x0007,-0.00966958,0.00133514,-0.496014,-1.60318
0x0007,-0.00619313,0.00514984,-0.513524,-1.50794
0x0007,-0.00348563,0.00782013,-0.513451,-1.47619
0x0007,-0.0015498,0.0112534,-0.582894,-1.38095
0x0007,-0.000387521,0.0127792,-0.600172,-1.50794
0x0007,-0,0.0154495,-0.704498,-1.47619
0x0007,-0.000387568,0.0169754,-0.791519,-1.50794
0x0007,-0.0015498,0.0181198,-0.896005,-1.73016
0x0007,-0.00348563,0.0192642,-1.0353,-1.79365
0x0007,-0.00619308,0.0192642,-1.15714,-2.04762
0x0007,-0.00966954,0.0192642,-1.31358,-2.20635
0x0007,-0.0139116,0.0188828,-1.48707,-2.46032
0x0007,-0.0189149,0.0177383,-1.66004,-2.74603
0x0007,-0.0246747,0.0162125,-1.84965,-3.06349
0x0007,-0.0311852,0.0146866,-2.07304,-3.31746
0x0007,-0.0384401,0.0127792,-2.31254,-3.66667
0x0007,-0.0464321,0.00972748,-2.53302,-4.23809
0x0007,-0.0551534,0.00667572,-2.78632,-4.42857
0x0007,-0.0645953,0.00286102,-3.03725,-4.90476
0x0007,-0.0747487,-0.00133514,-3.30281,-5.38095
0x0007,-0.0856033,-0.00629425,-3.56513,-5.69841
0x0007,-0.0971485,-0.0123978,-3.80634,-6.33333
0x0007,-0.109373,-0.0192642,-4.04333,-6.71429
0x0007,-0.122265,-0.0268936,-4.27556,-6.87302
0x0007,-0.135811,-0.0352869,-4.5024,-7.38095
0x0007,-0.149998,-0.0448236,-4.70594,-7.8254
0x0007,-0.164812,-0.0547419,-4.9203,-7.88889
0x0007,-0.180238,-0.0665674,-5.07526,-8.20635
0x0007,-0.196262,-0.0787745,-5.23969,-8.74603
0x0007,-0.212868,-0.0921259,-5.3781,-8.71429
0x0007,-0.230038,-0.107004,-5.47231,-9.06349
0x0007,-0.247756,-0.122644,-5.55644,-9
0x0007,-0.266005,-0.139048,-5.62965,-9
0x0007,-0.284767,-0.156596,-5.67371,-9.09524
0x0007,-0.304022,-0.174525,-5.72264,-9.28571
0x0007,-0.323753,-0.19398,-5.72337,-9
0x0007,-0.343939,-0.21458,-5.69242,-9.25397
0x0007,-0.364561,-0.236324,-5.62884,-8.93651
0x0007,-0.385598,-0.257687,-5.6014,-8.77778
0x0007,-0.40703,-0.28172,-5.4699,-8.71429
0x0007,-0.428835,-0.306134,-5.33785,-8.14286
0x0007,-0.450992,-0.33093,-5.20424,-7.8254
0x0007,-0.473479,-0.357252,-5.01586,-7.73016
0x0007,-0.496274,-0.384336,-4.80658,-7.25397
0x0007,-0.519354,-0.411803,-4.5927,-6.49206
0x0007,-0.542697,-0.439651,-4.37329,-5.85714
0x0007,-0.566279,-0.469406,-4.07764,-5.57143
0x0007,-0.590078,-0.498398,-3.82655,-5.06349
0x0007,-0.614069,-0.528534,-3.53195,-4.39682
0x0007,-0.638229,-0.558671,-3.24492,-3.92064
0x0007,-0.662535,-0.590333,-2.89488,-3.44444
0x0007,-0.686962,-0.621614,-2.56765,-2.71429
0x0007,-0.711486,-0.653276,-2.22745,-1.95238
0x0007,-0.736083,-0.684176,-1.92527,-1.4127
0x0007,-0.760728,-0.715457,-1.60793,-0.809525
0x0007,-0.785398,-0.745594,-1.34383,-0.269844
0x0007,-0.810068,-0.77573,-1.07977,0.269844
0x0007,-0.834714,-0.804723,-0.866757,0.84127
0x0007,-0.859311,-0.83524,-0.582015,1.28571
0x0007,-0.883835,-0.864233,-0.363529,1.85714
0x0007,-0.908261,-0.893606,-0.123324,2.14286
0x0007,-0.932567,-0.922217,0.0875943,2.52381
0x0007,-0.956727,-0.950828,0.305003,3.15873
0x0007,-0.980719,-0.979057,0.512673,3.4127
0x0007,-1.00452,-1.00767,0.746366,3.69841
0x0007,-1.0281,-1.03513,0.937646,4.26984
0x0007,-1.05144,-1.06184,1.10487,4.65079
0x0007,-1.07452,-1.08854,1.28392,4.74603
0x0007,-1.09732,-1.1141,1.42366,4.90476
0x0007,-1.1198,-1.13966,1.57721,5.31746
0x0007,-1.14196,-1.1656,1.76304,5.47619
0x0007,-1.16377,-1.18925,1.86031,5.69841
0x0007,-1.1852,-1.21252,1.95697,5.88889
0x0007,-1.20624,-1.23579,2.07144,6.01588
0x0007,-1.22686,-1.2583,2.16976,6.07937
0x0007,-1.24704,-1.28004,2.2529,6.07937
0x0007,-1.26677,-1.30064,2.30439,6.42857
0x0007,-1.28603,-1.32048,2.34243,6.30159
0x0007,-1.30479,-1.33993,2.38531,6.17461
0x0007,-1.32304,-1.35786,2.38172,6.14286
0x0007,-1.34076,-1.37541,2.38456,6.20635
0x0007,-1.35793,-1.39181,2.35989,6.04762
0x0007,-1.37453,-1.40745,2.32589,5.73016
0x0007,-1.39056,-1.42195,2.26584,5.7619
0x0007,-1.40598,-1.4353,2.18046,5.38095
0x0007,-1.4208,-1.44827,2.10526,5.44444
0x0007,-1.43499,-1.46086,2.04087,4.93651
0x0007,-1.44853,-1.47192,1.9358,4.5873
0x0007,-1.46142,-1.4826,1.84274,4.49207
0x0007,-1.47365,-1.49214,1.72751,4.20635
0x0007,-1.48519,-1.50168,1.64285,3.85714
0x0007,-1.49605,-1.51045,1.55448,3.50793
0x0007,-1.5062,-1.51846,1.46287,3.34921
0x0007,-1.51564,-1.52571,1.36849,3.09524
0x0007,-1.52436,-1.53258,1.28919,2.77778
0x0007,-1.53236,-1.53944,1.24266,2.52381
0x0007,-1.53961,-1.54517,1.17712,2.42857
0x0007,-1.54612,-1.55127,1.16246,2.26984
0x0007,-1.55188,-1.55661,1.1468,2.01588
0x0007,-1.55688,-1.56157,1.14779,1.98412
0x0007,-1.56113,-1.56615,1.16564,1.98412
0x0007,-1.5646,-1.57034,1.20054,1.92063
0x0007,-1.56731,-1.57454,1.27005,1.85714
0x0007,-1.56925,-1.57759,1.3221,1.88889
0x0007,-1.57041,-1.58064,1.40896,2.07937
0x0007,-1.5708,-1.58293,1.49588,2.04762
0x0007,-1.57041,-1.58484,1.6003,2.20635
0x0007,-1.56925,-1.58598,1.70479,2.39683
0x0007,-1.56731,-1.58713,1.84408,2.42857
0x0007,-1.5646,-1.58713,1.96592,2.61905
0x0007,-1.56113,-1.58675,2.10497,2.90476
0x0007,-1.55688,-1.58598,2.26107,3.03175
0x0007,-1.55188,-1.58484,2.43403,3.34921
0x0007,-1.54612,-1.5837,2.64104,3.57143
0x0007,-1.53961,-1.58141,2.82965,3.92063
0x0007,-1.53236,-1.57912,3.05174,4.30159
0x0007,-1.52436,-1.57645,3.28961,4.5873
0x0007,-1.51564,-1.57301,3.52552,4.93651
0x0007,-1.5062,-1.56882,3.75906,5.4127
0x0007,-1.49605,-1.56462,4.02461,5.85714
0x0007,-1.48519,-1.55928,4.26954,6.2381
0x0007,-1.47365,-1.55318,4.51075,6.71429
0x0007,-1.46142,-1.54631,4.74775,7.03175
0x0007,-1.44853,-1.5383,4.96257,7.38095
0x0007,-1.43499,-1.52953,5.17201,7.7619
0x0007,-1.4208,-1.51961,5.35816,8.14286
0x0007,-1.40598,-1.50893,5.53773,8.46032
0x0007,-1.39056,-1.4971,5.6927,8.68254
0x0007,-1.37453,-1.48451,5.83973,8.77778
0x0007,-1.35793,-1.47078,5.96075,8.84127
0x0007,-1.34076,-1.4559,6.05496,8.90476
0x0007,-1.32304,-1.43988,6.12169,9.25397
0x0007,-1.30479,-1.42233,6.14272,9.15873
0x0007,-1.28603,-1.40402,6.15198,9
0x0007,-1.26677,-1.38495,6.14873,9.22222
0x0007,-1.24704,-1.36549,6.14946,8.84127
0x0007,-1.22686,-1.34451,6.10111,8.90476
0x0007,-1.20624,-1.32277,6.03754,8.68254
0x0007,-1.1852,-1.2995,5.92312,8.49207
0x0007,-1.16377,-1.27546,5.79161,8.26984
0x0007,-1.14196,-1.25105,5.65958,7.95238
0x0007,-1.1198,-1.22587,5.50856,7.4127
0x0007,-1.09732,-1.20031,5.35497,7.25397
0x0007,-1.07452,-1.17323,5.14569,6.96825
0x0007,-1.05144,-1.14614,4.94921,6.36508
0x0007,-1.0281,-1.11868,4.7472,5.85714
0x0007,-1.00452,-1.08968,4.48633,5.38095
0x0007,-0.980719,-1.06069,4.23524,4.84127
0x0007,-0.956728,-1.03132,3.97543,4.36508
0x0007,-0.932567,-1.0008,3.67101,3.85714
0x0007,-0.908262,-0.969521,3.33837,3.28571
0x0007,-0.883835,-0.939002,3.04593,2.55556
0x0007,-0.859311,-0.908103,2.7405,2.04762
0x0007,-0.834714,-0.876822,2.42094,1.31746
0x0007,-0.810068,-0.845922,2.121,0.746033
0x0007,-0.785398,-0.815022,1.82211,0.206352
0x0007,-0.760728,-0.785268,1.57544,-0.238098
0x0007,-0.736083,-0.755512,1.32764,-0.777779
0x0007,-0.711486,-0.724995,1.0429,-1.44444
0x0007,-0.686962,-0.695621,0.807025,-1.8254
0x0007,-0.662535,-0.666247,0.566815,-2.30159
0x0007,-0.63823,-0.637255,0.338485,-2.71429
0x0007,-0.614069,-0.608263,0.103681,-3.09524
0x0007,-0.590078,-0.579652,-0.121381,-3.53968
0x0007,-0.566279,-0.551423,-0.337679,-3.92064
0x0007,-0.542697,-0.524338,-0.511563,-4.30159
0x0007,-0.519354,-0.497253,-0.696168,-4.65079
0x0007,-0.496274,-0.471313,-0.840422,-4.80952
0x0007,-0.473479,-0.446136,-0.962769,-4.93651
0x0007,-0.450992,-0.42134,-1.08153,-5.19048
0x0007,-0.428835,-0.397306,-1.1804,-5.38095
0x0007,-0.40703,-0.374037,-1.26027,-5.44444
0x0007,-0.385598,-0.35153,-1.32215,-5.63492
0x0007,-0.364561,-0.328259,-1.43661,-5.60318
0x0007,-0.343939,-0.306897,-1.48275,-5.60318
0x0007,-0.323753,-0.285153,-1.56588,-5.85714
0x0007,-0.304022,-0.265316,-1.58259,-5.98413
0x0007,-0.284767,-0.24548,-1.62063,-5.79365
0x0007,-0.266005,-0.225643,-1.6809,-5.88889
0x0007,-0.247756,-0.207332,-1.69471,-5.69841
0x0007,-0.230038,-0.189021,-1.73234,-5.79365
0x0007,-0.212868,-0.172618,-1.70766,-5.8254
0x0007,-0.196262,-0.156214,-1.70846,-5.66667
0x0007,-0.180239,-0.141718,-1.6484,-5.22222
0x0007,-0.164812,-0.127222,-1.61521,-5.47619
0x0007,-0.149998,-0.114252,-1.54,-4.90476
0x0007,-0.135811,-0.101664,-1.47562,-4.93651
0x0007,-0.122265,-0.0894556,-1.42273,-4.74603
0x0007,-0.109373,-0.078393,-1.34706,-4.46032
0x0007,-0.0971487,-0.0680933,-1.26664,-4.26984
0x0007,-0.0856035,-0.0585566,-1.18198,-3.88889
0x0007,-0.0747487,-0.0490198,-1.12839,-3.57143
0x0007,-0.0645953,-0.0410089,-1.03678,-3.50794
0x0007,-0.0551534,-0.0329981,-0.977191,-3.15873
0x0007,-0.0464321,-0.0257492,-0.915282,-2.93651
0x0007,-0.0384401,-0.0188828,-0.868751,-2.87302
0x0007,-0.0311852,-0.0127792,-0.820603,-2.55556
0x0007,-0.0246747,-0.00629425,-0.823345,-2.46032
0x0007,-0.018915,-0.000953674,-0.807687,-2.36508
0x0007,-0.0139116,0.00400543,-0.808671,-2.26984
0x0007,-0.00966958,0.00858307,-0.826519,-2.30159
0x0007,-0.00619313,0.0131607,-0.878819,-2.20635
0x0007,-0.00348563,0.0169754,-0.930932,-2.23809
0x0007,-0.0015498,0.0200272,-0.98298,-2.26984
0x0007,-0.000387521,0.0234604,-1.08723,-2.26984
