CAN_ID,p_des,p_act,tff_des,tff_act
<<<<<<< HEAD
0x0004,0,-0.000572205,0.0291824,0.00610542
0x0004,1.20779e-05,-0.000572205,0.0297863,0.0305252
0x0004,4.8405e-05,-0.000190735,0.0121477,0.0427341
0x0004,0.000108982,-0.000190735,0.0151766,0.054945
0x0004,0.000193807,-0.000190735,0.0194178,0.0305252
0x0004,0.000302789,-0.000572205,0.0443219,0.0427341
0x0004,0.00043602,-0.000572205,0.0509834,0.0427341
0x0004,0.000593406,-0.000190735,0.0393978,0.0793648
0x0004,0.000775136,-0.000190735,0.0484843,0.0793648
0x0004,0.000980928,-0.000190735,0.0587739,0.103785
0x0004,0.00121106,-0.000190735,0.0702806,0.103785
0x0004,0.00146526,-0.000190735,0.0829904,0.115995
0x0004,0.0017438,-0.000190735,0.0969174,0.140415
0x0004,0.00204649,-0.000190735,0.112052,0.152626
0x0004,0.00237334,-0.000190735,0.128395,0.189255
0x0004,0.00272435,-0.000190735,0.145945,0.225885
0x0004,0.00309961,-0.000190735,0.164708,0.250305
0x0004,0.00349902,-0.000190735,0.184678,0.274725
0x0004,0.00392259,-0.000190735,0.205857,0.323565
0x0004,0.00437031,0.000190735,0.208788,0.360195
0x0004,0.00484228,0.000190735,0.232387,0.384615
0x0004,0.00533832,0.000190735,0.257188,0.409035
0x0004,0.00585851,0.000572205,0.263743,0.445665
0x0004,0.00640276,0.000572205,0.290956,0.470085
0x0004,0.00697126,0.00171661,0.261016,0.323565
0x0004,0.00756383,0.0043869,0.154459,0.140415
0x0004,0.00818045,0.00743866,0.0296509,-0.0915756
0x0004,0.00882123,0.0101089,-0.0744947,-0.250305
0x0004,0.00948608,0.0108719,-0.0801624,-0.201466
0x0004,0.0101751,0.00972748,0.0126524,-0.103785
0x0004,0.010888,0.00972748,0.0483008,-0.0793648
0x0004,0.0116251,0.0104904,0.0462424,0.00610542
0x0004,0.0123862,0.0104904,0.0842969,0.054945
0x0004,0.0131713,0.0104904,0.123555,0.115995
0x0004,0.0139804,0.0104904,0.164011,0.152626
0x0004,0.0148136,0.0116348,0.147305,0.103785
0x0004,0.0156708,0.0139236,0.073433,0.00610542
0x0004,0.0165519,0.0162125,0.0007594,-0.0671558
0x0004,0.0174571,0.0173569,-0.0123463,-0.115995
0x0004,0.0183861,0.0169754,0.0535616,-0.0427341
0x0004,0.0193391,0.0169754,0.101208,0.00610542
0x0004,0.0203161,0.0177383,0.111148,0.115995
0x0004,0.0213168,0.0173569,0.180642,0.201466
0x0004,0.0223416,0.0177383,0.212424,0.262516
0x0004,0.0233902,0.0177383,0.264855,0.347986
0x0004,0.0244627,0.0181198,0.299025,0.409035
0x0004,0.025559,0.0196457,0.276019,0.335775
0x0004,0.0266791,0.022316,0.195842,0.189255
0x0004,0.0278232,0.0249863,0.116858,0.054945
